buildingID,UnitID,verticalPos,formFactor,floorArea,AspectRatio,wwr_N,wwr_W,wwr_S,wwr_E,SE_N,SE_W,SE_S,SE_E,T_heating,NumberOfPeople,LPD,EPD,u_Wall,u_Window,u_Roof,u_GroundFloor,u_intWall,u_intFloor,SHGC,Infiltration,COP_boiler,COP_cooling,Q_heating,heating_Ideal loads (kWh/m2),cooling_Ideal loads (kWh/m2),CoolEnUse (kWh/m2)
23_23,23_23_1_1_res,1,0.161,109.6,1.102485,0.0,0.16,0.16,0.0,0.0,48.46,55.69,0.0,21.44,0.066,10.473,3.618,0.63,2.638,0.0,0.0,2.955,1.856,0.5967,0.00042,0.87,2.66,20.597062,17.919444,45.023754,16.926223
23_23,23_23_1_2_res,1,0.161,219.2,1.102485,0.16,0.0,0.16,0.16,64.1,0.0,52.97,46.82,20.08,0.061,10.447,5.075,0.63,2.638,0.0,0.0,2.955,1.856,0.5967,0.00042,0.87,3.27,11.269444,9.804416,26.431379,8.082991
23_23,23_23_2_0_res,1,0.161,109.6,1.102485,0.16,0.16,0.0,0.0,71.06,58.66,0.0,0.0,22.21,0.059,8.017,7.692,0.63,2.638,0.0,0.0,2.955,1.856,0.5967,0.00042,0.87,3.13,20.139392,17.521271,27.14537,8.672642
23_23,23_23_2_1_res,1,0.161,109.6,1.102485,0.0,0.16,0.16,0.0,0.0,57.05,64.53,0.0,21.99,0.042,2.569,3.947,0.63,2.638,0.0,0.0,2.955,1.856,0.5967,0.00042,0.87,2.88,34.27322,29.817701,28.02282,9.730146
23_23,23_23_2_2_res,1,0.161,219.2,0.551242,0.16,0.0,0.16,0.16,71.89,0.0,62.09,54.1,22.56,0.025,10.481,6.468,0.63,2.638,0.0,0.0,2.955,1.856,0.5967,0.00042,0.87,2.73,29.596498,25.748953,42.07539,15.412231
23_23,23_23_3_0_res,1,0.161,109.6,1.102485,0.16,0.16,0.0,0.0,80.94,69.35,0.0,0.0,21.82,0.043,6.175,4.138,0.63,2.638,0.0,0.0,2.955,1.856,0.5967,0.00042,0.87,3.42,30.375045,26.426289,31.959461,9.344872
23_23,23_23_3_1_res,1,0.161,109.6,1.102485,0.0,0.16,0.16,0.0,0.0,68.2,75.64,0.0,21.14,0.007,5.403,4.416,0.63,2.638,0.0,0.0,2.955,1.856,0.5967,0.00042,0.87,2.63,27.870532,24.247363,34.110371,12.969723
23_23,23_23_3_2_res,1,0.161,219.2,0.551242,0.16,0.0,0.16,0.16,81.46,0.0,73.73,64.6,22.08,0.029,6.357,5.14,0.63,2.638,0.0,0.0,2.955,1.856,0.5967,0.00042,0.87,3.04,33.10949,28.805256,27.99958,9.210388
23_23,23_23_4_0_res,2,0.494,109.6,1.102485,0.16,0.16,0.0,0.0,91.98,84.96,0.0,0.0,20.84,0.062,4.609,5.243,0.63,2.638,0.498,0.0,2.955,1.856,0.5967,0.00042,0.87,3.42,52.921395,46.041614,60.788932,17.774542
23_23,23_23_4_1_res,2,0.494,109.6,1.102485,0.0,0.16,0.16,0.0,0.0,84.85,89.21,0.0,22.73,0.059,6.295,4.41,0.63,2.638,0.498,0.0,2.955,1.856,0.5967,0.00042,0.87,3.4,76.039995,66.154796,49.369659,14.520488
23_23,23_23_4_2_res,2,0.494,219.2,0.551242,0.16,0.0,0.16,0.16,91.98,0.0,88.34,82.44,20.24,0.008,4.222,7.557,0.63,2.638,0.498,0.0,2.955,1.856,0.5967,0.00042,0.87,3.27,52.769095,45.909113,39.93,12.211009
23_24,23_24_0_0_res,0,0.15,97.6,1.092525,0.26,0.26,0.0,0.0,56.79,45.33,0.0,0.0,21.77,0.034,6.906,5.668,0.592,2.847,0.0,1.877,1.77,1.758,0.4223,0.00046,0.91,2.68,40.657147,36.998004,11.487597,4.286417
23_24,23_24_0_1_res,0,0.15,97.6,1.092525,0.0,0.0,0.26,0.26,0.0,0.0,48.35,42.32,22.98,0.015,3.038,6.622,0.592,2.847,0.0,1.877,1.77,1.758,0.4223,0.00046,0.91,2.64,67.907383,61.795718,19.268964,7.29885
23_24,23_24_0_2_res,0,0.15,97.6,1.092525,0.0,0.26,0.26,0.0,0.0,42.51,49.53,0.0,22.41,0.017,5.685,7.034,0.592,2.847,0.0,1.877,1.77,1.758,0.4223,0.00046,0.91,3.26,50.898269,46.317425,20.392514,6.255372
23_24,23_24_0_3_res,0,0.15,97.6,1.092525,0.26,0.0,0.0,0.26,59.21,0.0,0.0,47.06,21.15,0.031,10.089,7.965,0.592,2.847,0.0,1.877,1.77,1.758,0.4223,0.00046,0.91,3.17,23.55974,21.439363,9.085747,2.866166
23_24,23_24_1_0_res,1,0.15,97.6,1.092525,0.0,0.0,0.26,0.26,0.0,0.0,56.05,48.59,20.31,0.008,5.846,3.117,0.592,2.847,0.0,0.0,1.77,1.758,0.4223,0.00046,0.91,2.91,29.534952,26.876806,18.053658,6.204006
23_24,23_24_1_1_res,1,0.15,97.6,1.092525,0.26,0.0,0.0,0.26,66.07,0.0,0.0,53.34,22.93,0.047,9.478,6.595,0.592,2.847,0.0,0.0,1.77,1.758,0.4223,0.00046,0.91,2.66,38.952536,35.446808,24.469447,9.19904
23_24,23_24_1_2_res,1,0.15,97.6,1.092525,0.26,0.26,0.0,0.0,64.27,51.88,0.0,0.0,21.29,0.063,9.245,3.597,0.592,2.847,0.0,0.0,1.77,1.758,0.4223,0.00046,0.91,2.88,24.259867,22.076479,19.068805,6.621113
23_24,23_24_1_3_res,1,0.15,97.6,1.092525,0.0,0.26,0.26,0.0,0.0,49.61,57.43,0.0,20.47,0.036,11.022,7.62,0.592,2.847,0.0,0.0,1.77,1.758,0.4223,0.00046,0.91,2.75,16.545379,15.056295,37.072996,13.48109
23_24,23_24_2_0_res,1,0.15,97.6,1.092525,0.0,0.26,0.26,0.0,0.0,58.63,67.11,0.0,21.06,0.057,8.968,6.943,0.592,2.847,0.0,0.0,1.77,1.758,0.4223,0.00046,0.91,2.65,19.79979,18.017809,30.28075,11.426698
23_24,23_24_2_1_res,1,0.15,97.6,1.092525,0.0,0.0,0.26,0.26,0.0,0.0,65.72,57.01,21.08,0.062,11.117,6.463,0.592,2.847,0.0,0.0,1.77,1.758,0.4223,0.00046,0.91,3.01,17.832686,16.227745,33.993495,11.29352
23_24,23_24_2_2_res,1,0.15,97.6,1.092525,0.26,0.0,0.0,0.26,74.47,0.0,0.0,61.42,22.23,0.066,10.505,3.442,0.592,2.847,0.0,0.0,1.77,1.758,0.4223,0.00046,0.91,2.83,31.582134,28.739742,34.705695,12.263496
23_24,23_24_2_3_res,1,0.15,97.6,1.092525,0.26,0.26,0.0,0.0,73.06,60.42,0.0,0.0,22.93,0.016,3.611,7.644,0.592,2.847,0.0,0.0,1.77,1.758,0.4223,0.00046,0.91,2.53,49.423829,44.975684,37.590144,14.857764
23_24,23_24_3_0_res,1,0.15,97.6,1.092525,0.26,0.26,0.0,0.0,83.49,72.43,0.0,0.0,21.07,0.043,4.381,3.394,0.592,2.847,0.0,0.0,1.77,1.758,0.4223,0.00046,0.91,3.19,33.07315,30.096567,28.067866,8.798704
23_24,23_24_3_1_res,1,0.15,97.6,1.092525,0.0,0.0,0.26,0.26,0.0,0.0,78.48,69.7,21.95,0.01,10.905,5.059,0.592,2.847,0.0,0.0,1.77,1.758,0.4223,0.00046,0.91,2.44,37.583901,34.20135,30.329809,12.43025
23_24,23_24_3_2_res,1,0.15,97.6,1.092525,0.0,0.26,0.26,0.0,0.0,71.68,79.44,0.0,20.3,0.035,8.39,2.108,0.592,2.847,0.0,0.0,1.77,1.758,0.4223,0.00046,0.91,3.06,25.178537,22.912468,41.859343,13.679524
23_24,23_24_3_3_res,1,0.15,97.6,1.092525,0.26,0.0,0.0,0.26,84.26,0.0,0.0,73.05,20.05,0.051,4.656,7.959,0.592,2.847,0.0,0.0,1.77,1.758,0.4223,0.00046,0.91,2.73,16.246687,14.784485,48.38238,17.722483
23_24,23_24_4_0_res,2,0.483,97.6,1.092525,0.26,0.0,0.0,0.26,95.26,0.0,0.0,90.63,21.19,0.047,9.621,4.309,0.592,2.847,0.497,0.0,1.77,1.758,0.4223,0.00046,0.91,2.6,64.780083,58.949875,46.557153,17.906597
23_24,23_24_4_1_res,2,0.483,97.6,1.092525,0.0,0.26,0.26,0.0,0.0,90.47,93.69,0.0,21.89,0.026,11.886,4.307,0.592,2.847,0.497,0.0,1.77,1.758,0.4223,0.00046,0.91,3.14,72.643995,66.106035,68.775879,21.903146
23_24,23_24_4_2_res,2,0.483,97.6,1.092525,0.26,0.26,0.0,0.0,95.01,90.44,0.0,0.0,21.34,0.051,10.929,3.485,0.592,2.847,0.497,0.0,1.77,1.758,0.4223,0.00046,0.91,3.35,66.085088,60.13743,56.167589,16.766444
23_24,23_24_4_3_res,2,0.483,97.6,1.092525,0.0,0.0,0.26,0.26,0.0,0.0,93.16,89.36,20.08,0.025,7.58,2.243,0.592,2.847,0.497,0.0,1.77,1.758,0.4223,0.00046,0.91,3.45,60.399194,54.963266,50.727233,14.703546
23_25,23_25_0_0_res,0,0.236,112.1,0.784085,0.14,0.14,0.14,0.0,67.82,66.37,62.31,0.0,20.3,0.007,3.496,2.371,0.438,2.515,0.0,0.645,1.862,1.345,0.8123,0.00036,0.92,2.7,34.981728,32.18319,20.915875,7.74662
23_25,23_25_0_1_res,0,0.236,112.1,0.784085,0.14,0.0,0.14,0.14,62.14,0.0,52.55,46.99,20.61,0.042,7.019,2.798,0.438,2.515,0.0,0.645,1.862,1.345,0.8123,0.00036,0.92,2.78,28.103727,25.855429,26.827537,9.650193
23_25,23_25_1_0_res,1,0.236,112.1,0.784085,0.14,0.14,0.14,0.0,74.42,73.0,69.66,0.0,22.51,0.055,9.38,5.277,0.438,2.515,0.0,0.0,1.862,1.345,0.8123,0.00036,0.92,2.83,30.172375,27.758585,38.489647,13.600582
23_25,23_25_1_1_res,1,0.236,112.1,0.784085,0.14,0.0,0.14,0.14,68.92,0.0,60.3,52.67,20.28,0.017,5.534,5.341,0.438,2.515,0.0,0.0,1.862,1.345,0.8123,0.00036,0.92,2.44,22.2697,20.488124,30.684301,12.575533
23_25,23_25_2_0_res,1,0.236,112.1,0.784085,0.14,0.0,0.14,0.14,77.05,0.0,70.39,60.73,22.57,0.059,10.759,6.609,0.438,2.515,0.0,0.0,1.862,1.345,0.8123,0.00036,0.92,2.64,26.1624,24.069408,52.012979,19.701886
23_25,23_25_2_1_res,1,0.236,112.1,0.784085,0.14,0.14,0.14,0.0,81.64,80.67,78.17,0.0,20.44,0.031,5.314,3.225,0.438,2.515,0.0,0.0,1.862,1.345,0.8123,0.00036,0.92,3.01,23.623007,21.733167,55.567794,18.461061
23_25,23_25_3_0_res,1,0.236,112.1,0.784085,0.14,0.0,0.14,0.14,86.72,0.0,82.55,73.26,20.65,0.027,7.022,2.792,0.438,2.515,0.0,0.0,1.862,1.345,0.8123,0.00036,0.92,2.99,26.626377,24.496266,40.522592,13.552706
23_25,23_25_3_1_res,1,0.236,112.1,0.784085,0.14,0.14,0.14,0.0,89.8,89.3,87.83,0.0,20.75,0.03,3.635,1.863,0.438,2.515,0.0,0.0,1.862,1.345,0.8123,0.00036,0.92,2.98,33.92628,31.212178,42.662744,14.316357
23_25,23_25_4_0_res,2,0.569,112.1,0.784085,0.14,0.14,0.14,0.0,98.27,98.18,98.05,0.0,21.46,0.02,9.392,2.148,0.438,2.515,0.685,0.0,1.862,1.345,0.8123,0.00036,0.92,3.33,73.518471,67.636993,60.863712,18.277391
23_25,23_25_4_1_res,2,0.569,112.1,0.784085,0.14,0.0,0.14,0.14,97.96,0.0,97.2,95.39,21.39,0.011,5.03,7.679,0.438,2.515,0.685,0.0,1.862,1.345,0.8123,0.00036,0.92,2.57,66.162541,60.869537,71.91721,27.98335
23_26,23_26_0_0_res,0,0.186,87.4,1.00828,0.13,0.13,0.0,0.0,58.33,43.9,0.0,0.0,20.2,0.044,8.396,3.827,1.207,2.596,0.0,0.616,2.55,1.956,0.7582,0.00047,0.9,2.86,28.611256,25.75013,20.522736,7.175782
23_26,23_26_0_1_res,0,0.186,87.4,1.00828,0.0,0.13,0.13,0.0,0.0,40.78,44.35,0.0,20.62,0.061,2.646,7.459,1.207,2.596,0.0,0.616,2.55,1.956,0.7582,0.00047,0.9,2.65,27.982726,25.184453,36.589417,13.807327
23_26,23_26_0_2_res,0,0.186,174.9,0.50414,0.13,0.0,0.13,0.13,58.41,0.0,47.18,44.11,20.19,0.025,6.474,4.473,1.207,2.596,0.0,0.616,2.55,1.956,0.7582,0.00047,0.9,2.94,32.544202,29.289781,21.156536,7.196101
23_26,23_26_1_0_res,1,0.186,87.4,1.00828,0.13,0.13,0.0,0.0,65.18,49.79,0.0,0.0,21.4,0.061,6.496,2.767,1.207,2.596,0.0,0.0,2.55,1.956,0.7582,0.00047,0.9,3.3,41.692272,37.523045,36.975343,11.204649
23_26,23_26_1_1_res,1,0.186,87.4,1.00828,0.0,0.13,0.13,0.0,0.0,46.88,52.41,0.0,20.69,0.029,3.794,2.527,1.207,2.596,0.0,0.0,2.55,1.956,0.7582,0.00047,0.9,3.04,39.601599,35.641439,22.567604,7.423554
23_26,23_26_1_2_res,1,0.186,174.9,0.50414,0.13,0.0,0.13,0.13,65.43,0.0,55.21,50.99,20.55,0.057,11.063,5.988,1.207,2.596,0.0,0.0,2.55,1.956,0.7582,0.00047,0.9,2.84,20.889456,18.80051,41.803426,14.719516
23_26,23_26_2_0_res,1,0.186,87.4,1.00828,0.13,0.13,0.0,0.0,73.28,57.43,0.0,0.0,20.56,0.032,5.523,2.282,1.207,2.596,0.0,0.0,2.55,1.956,0.7582,0.00047,0.9,2.68,36.648198,32.983379,15.415684,5.752121
23_26,23_26_2_1_res,1,0.186,87.4,1.00828,0.0,0.13,0.13,0.0,0.0,55.42,62.82,0.0,21.83,0.054,9.747,7.8,1.207,2.596,0.0,0.0,2.55,1.956,0.7582,0.00047,0.9,3.19,27.625019,24.862517,50.927729,15.964805
23_26,23_26_2_2_res,1,0.186,174.9,0.50414,0.13,0.0,0.13,0.13,73.93,0.0,65.2,59.9,22.09,0.025,2.725,4.752,1.207,2.596,0.0,0.0,2.55,1.956,0.7582,0.00047,0.9,2.84,52.157839,46.942055,34.226324,12.051522
23_26,23_26_3_0_res,1,0.186,87.4,1.00828,0.13,0.13,0.0,0.0,83.34,68.66,0.0,0.0,20.53,0.049,10.9,3.132,1.207,2.596,0.0,0.0,2.55,1.956,0.7582,0.00047,0.9,2.97,26.683063,24.014757,43.396013,14.611452
23_26,23_26_3_1_res,1,0.186,87.4,1.00828,0.0,0.13,0.13,0.0,0.0,67.89,76.44,0.0,21.76,0.019,3.472,4.509,1.207,2.596,0.0,0.0,2.55,1.956,0.7582,0.00047,0.9,3.41,45.639873,41.075886,45.186439,13.251155
23_26,23_26_3_2_res,1,0.186,174.9,0.50414,0.13,0.0,0.13,0.13,83.83,0.0,78.08,72.6,20.12,0.014,6.851,7.969,1.207,2.596,0.0,0.0,2.55,1.956,0.7582,0.00047,0.9,3.41,24.460646,22.014581,51.907404,15.222113
23_26,23_26_4_0_res,2,0.519,174.9,0.50414,0.13,0.0,0.13,0.13,95.23,0.0,93.16,90.9,20.34,0.052,7.951,7.585,1.207,2.596,0.346,0.0,2.55,1.956,0.7582,0.00047,0.9,3.31,47.792405,43.013164,65.739107,19.860757
23_26,23_26_4_1_res,2,0.519,174.9,1.00828,0.13,0.13,0.13,0.0,94.92,88.84,92.78,0.0,22.32,0.037,3.181,3.167,1.207,2.596,0.346,0.0,2.55,1.956,0.7582,0.00047,0.9,2.56,91.528041,82.375237,54.345971,21.228895
23_27,23_27_0_0_res,0,0.241,98.4,0.891504,0.19,0.19,0.19,0.0,65.42,64.16,54.48,0.0,22.08,0.044,6.873,3.384,1.265,2.726,0.0,1.176,2.923,1.333,0.7923,0.00046,0.9,3.02,67.312045,60.58084,28.901133,9.569911
23_27,23_27_0_1_res,0,0.241,98.4,0.891504,0.19,0.0,0.19,0.19,55.01,0.0,49.7,47.68,22.29,0.064,10.311,7.955,1.265,2.726,0.0,1.176,2.923,1.333,0.7923,0.00046,0.9,2.82,50.22438,45.201942,33.768252,11.974558
23_27,23_27_1_0_res,1,0.241,98.4,0.891504,0.19,0.19,0.19,0.0,72.07,70.94,60.88,0.0,21.94,0.021,11.586,3.063,1.265,2.726,0.0,0.0,2.923,1.333,0.7923,0.00046,0.9,3.48,61.653964,55.488567,62.054087,17.831634
23_27,23_27_1_1_res,1,0.241,98.4,0.891504,0.19,0.0,0.19,0.19,62.25,0.0,55.9,54.44,20.76,0.046,11.75,6.558,1.265,2.726,0.0,0.0,2.923,1.333,0.7923,0.00046,0.9,2.47,35.670864,32.103778,48.545634,19.654103
23_27,23_27_2_0_res,1,0.241,98.4,0.891504,0.19,0.0,0.19,0.19,71.7,0.0,64.68,63.25,20.07,0.053,8.504,7.394,1.265,2.726,0.0,0.0,2.923,1.333,0.7923,0.00046,0.9,2.83,30.115363,27.103826,65.733308,23.227317
23_27,23_27_2_1_res,1,0.241,98.4,0.891504,0.19,0.19,0.19,0.0,80.01,78.9,69.23,0.0,20.38,0.059,5.327,5.006,1.265,2.726,0.0,0.0,2.923,1.333,0.7923,0.00046,0.9,2.73,38.349158,34.514242,53.010337,19.417706
23_27,23_27_3_0_res,1,0.241,98.4,0.891504,0.19,0.0,0.19,0.19,83.68,0.0,77.89,76.61,22.48,0.007,3.68,4.0,1.265,2.726,0.0,0.0,2.923,1.333,0.7923,0.00046,0.9,3.03,81.580023,73.42202,63.969398,21.112012
23_27,23_27_3_1_res,1,0.241,98.4,0.891504,0.19,0.19,0.19,0.0,88.96,88.14,81.03,0.0,22.45,0.043,3.448,2.909,1.265,2.726,0.0,0.0,2.923,1.333,0.7923,0.00046,0.9,3.3,77.965078,70.16857,66.5588,20.169333
23_27,23_27_4_0_res,2,0.574,98.4,0.891504,0.19,0.19,0.19,0.0,98.59,98.52,97.74,0.0,20.44,0.034,5.22,2.435,1.265,2.726,2.296,0.0,2.923,1.333,0.7923,0.00046,0.9,2.51,127.987939,115.189145,92.21545,36.739223
23_27,23_27_4_1_res,2,0.574,98.4,0.891504,0.19,0.0,0.19,0.19,98.55,0.0,97.55,97.11,21.68,0.012,10.066,7.653,1.265,2.726,2.296,0.0,2.923,1.333,0.7923,0.00046,0.9,3.3,131.065382,117.958844,120.525377,36.522841
24_8,24_8_0_3_res,0,0.044,257.3,0.799939,0.21,0.0,0.0,0.0,79.87,0.0,0.0,0.0,20.68,0.054,11.561,2.524,0.466,1.507,0.0,0.487,2.77,2.125,0.4821,0.00049,0.85,3.14,6.513073,5.536112,14.878252,4.738297
24_8,24_8_1_0_res,1,0.099,257.3,0.799939,0.0,0.0,0.21,0.21,0.0,0.0,84.65,83.2,22.25,0.058,4.365,1.819,0.466,1.507,0.0,0.0,2.77,2.125,0.4821,0.00049,0.85,2.53,28.632568,24.337682,23.886286,9.44122
24_8,24_8_1_1_res,1,0.044,257.3,0.799939,0.0,0.0,0.21,0.0,0.0,0.0,83.92,0.0,20.06,0.013,9.843,7.003,0.466,1.507,0.0,0.0,2.77,2.125,0.4821,0.00049,0.85,3.23,8.47943,7.207515,27.640823,8.55753
24_8,24_8_1_2_res,1,0.099,257.3,0.799939,0.21,0.0,0.0,0.21,83.21,0.0,0.0,82.37,20.52,0.011,3.321,5.493,0.466,1.507,0.0,0.0,2.77,2.125,0.4821,0.00049,0.85,2.94,13.694515,11.640338,20.981355,7.136515
24_8,24_8_1_3_res,1,0.044,257.3,0.799939,0.21,0.0,0.0,0.0,83.9,0.0,0.0,0.0,22.94,0.05,3.299,5.505,0.466,1.507,0.0,0.0,2.77,2.125,0.4821,0.00049,0.85,2.67,12.644523,10.747844,12.410366,4.648077
24_8,24_8_2_0_res,1,0.099,257.3,0.799939,0.0,0.0,0.21,0.21,0.0,0.0,88.93,87.88,21.96,0.031,11.892,4.462,0.466,1.507,0.0,0.0,2.77,2.125,0.4821,0.00049,0.85,2.7,12.271419,10.430706,29.40192,10.8896
24_8,24_8_2_1_res,1,0.044,257.3,0.799939,0.0,0.0,0.21,0.0,0.0,0.0,88.19,0.0,21.57,0.026,8.394,4.251,0.466,1.507,0.0,0.0,2.77,2.125,0.4821,0.00049,0.85,3.21,5.903019,5.017566,27.513791,8.571274
24_8,24_8_2_2_res,1,0.099,257.3,0.799939,0.21,0.0,0.0,0.21,87.75,0.0,0.0,87.14,22.97,0.044,7.845,5.535,0.466,1.507,0.0,0.0,2.77,2.125,0.4821,0.00049,0.85,2.77,8.692902,7.388967,40.88873,14.761274
24_8,24_8_2_3_res,1,0.044,257.3,0.799939,0.21,0.0,0.0,0.0,88.55,0.0,0.0,0.0,21.5,0.025,7.259,7.684,0.466,1.507,0.0,0.0,2.77,2.125,0.4821,0.00049,0.85,3.37,5.740191,4.879162,37.3588,11.085697
24_8,24_8_3_0_res,1,0.099,257.3,0.799939,0.21,0.0,0.0,0.21,92.47,0.0,0.0,92.26,20.17,0.031,6.504,3.35,0.466,1.507,0.0,0.0,2.77,2.125,0.4821,0.00049,0.85,3.08,15.855017,13.476765,34.249796,11.120064
24_8,24_8_3_1_res,1,0.044,257.3,0.799939,0.21,0.0,0.0,0.0,93.01,0.0,0.0,0.0,21.11,0.034,3.174,5.921,0.466,1.507,0.0,0.0,2.77,2.125,0.4821,0.00049,0.85,2.89,6.565756,5.580892,28.462722,9.848693
24_8,24_8_3_2_res,1,0.072,514.5,0.799939,0.0,0.0,0.21,0.21,0.0,0.0,93.13,92.54,22.03,0.064,5.783,6.903,0.466,1.507,0.0,0.0,2.77,2.125,0.4821,0.00049,0.85,3.5,6.633657,5.638608,30.829738,8.808497
24_8,24_8_4_0_res,1,0.099,257.3,0.799939,0.21,0.0,0.0,0.21,97.49,0.0,0.0,97.05,21.31,0.042,5.69,6.699,0.466,1.507,0.0,0.0,2.77,2.125,0.4821,0.00049,0.85,2.89,9.2643,7.874655,24.833074,8.592759
24_8,24_8_4_1_res,1,0.044,257.3,0.799939,0.21,0.0,0.0,0.0,97.64,0.0,0.0,0.0,21.44,0.049,9.341,2.223,0.466,1.507,0.0,0.0,2.77,2.125,0.4821,0.00049,0.85,2.52,6.238635,5.30284,13.837878,5.491221
24_8,24_8_4_2_res,1,0.072,514.5,1.599877,0.0,0.0,0.21,0.21,0.0,0.0,97.64,97.11,20.64,0.031,4.69,2.927,0.466,1.507,0.0,0.0,2.77,2.125,0.4821,0.00049,0.85,2.97,12.264295,10.42465,21.523599,7.247003
24_8,24_8_5_0_res,1,0.099,257.3,0.799939,0.21,0.0,0.0,0.21,100.0,0.0,0.0,100.0,20.72,0.029,5.134,7.764,0.466,1.507,0.0,0.0,2.77,2.125,0.4821,0.00049,0.85,2.93,18.889769,16.056304,28.855779,9.848389
24_8,24_8_5_1_res,1,0.044,257.3,0.799939,0.21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,20.65,0.042,11.612,2.584,0.466,1.507,0.0,0.0,2.77,2.125,0.4821,0.00049,0.85,3.0,12.326295,10.47735,22.885599,7.628533
24_8,24_8_5_2_res,1,0.072,514.5,1.599877,0.0,0.0,0.21,0.21,0.0,0.0,100.0,100.0,21.81,0.054,5.025,2.351,0.466,1.507,0.0,0.0,2.77,2.125,0.4821,0.00049,0.85,2.69,14.286523,12.143545,32.239342,11.984885
24_8,24_8_6_0_res,2,0.432,257.3,0.799939,0.21,0.0,0.0,0.21,100.0,0.0,0.0,100.0,22.35,0.054,11.576,4.262,0.466,1.507,0.987,0.0,2.77,2.125,0.4821,0.00049,0.85,3.16,55.745486,47.383663,53.055862,16.78983
24_8,24_8_6_1_res,2,0.377,257.3,0.799939,0.21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,22.34,0.054,7.551,7.117,0.466,1.507,0.987,0.0,2.77,2.125,0.4821,0.00049,0.85,3.03,59.010157,50.158634,58.349057,19.257114
24_8,24_8_6_2_res,2,0.405,514.5,1.599877,0.0,0.0,0.21,0.21,0.0,0.0,100.0,100.0,20.55,0.054,7.608,5.598,0.466,1.507,0.987,0.0,2.77,2.125,0.4821,0.00049,0.85,2.51,43.500525,36.975446,44.322573,17.658396
24_9,24_9_0_3_res,0,0.044,249.8,0.798594,0.0,0.0,0.22,0.0,0.0,0.0,88.16,0.0,21.86,0.06,9.312,4.189,0.506,2.478,0.0,0.478,2.55,1.747,0.454,0.00048,0.83,3.27,8.519097,7.070851,16.350429,5.000131
24_9,24_9_1_0_res,1,0.044,249.8,0.798594,0.22,0.0,0.0,0.0,90.36,0.0,0.0,0.0,22.09,0.033,7.124,4.712,0.506,2.478,0.0,0.0,2.55,1.747,0.454,0.00048,0.83,2.4,8.476986,7.035898,25.767777,10.736574
24_9,24_9_1_1_res,1,0.044,249.8,0.798594,0.22,0.0,0.0,0.0,85.85,0.0,0.0,0.0,20.74,0.067,10.837,4.083,0.506,2.478,0.0,0.0,2.55,1.747,0.454,0.00048,0.83,2.56,17.204316,14.279582,20.820698,8.133085
24_9,24_9_1_2_res,1,0.044,249.8,0.798594,0.0,0.0,0.22,0.0,0.0,0.0,85.66,0.0,22.22,0.025,10.353,3.284,0.506,2.478,0.0,0.0,2.55,1.747,0.454,0.00048,0.83,2.53,4.144983,3.440336,27.642761,10.925993
24_9,24_9_1_3_res,1,0.044,249.8,0.798594,0.0,0.0,0.22,0.0,0.0,0.0,90.46,0.0,21.97,0.043,10.091,4.742,0.506,2.478,0.0,0.0,2.55,1.747,0.454,0.00048,0.83,2.78,4.039037,3.352401,26.879954,9.669048
24_9,24_9_2_0_res,1,0.044,249.8,0.798594,0.22,0.0,0.0,0.0,92.93,0.0,0.0,0.0,22.86,0.031,4.146,5.246,0.506,2.478,0.0,0.0,2.55,1.747,0.454,0.00048,0.83,3.08,3.542733,2.940469,33.044557,10.728752
24_9,24_9_2_1_res,1,0.044,249.8,0.798594,0.22,0.0,0.0,0.0,89.09,0.0,0.0,0.0,20.99,0.02,10.959,4.322,0.506,2.478,0.0,0.0,2.55,1.747,0.454,0.00048,0.83,2.51,4.314292,3.580862,21.051436,8.387026
24_9,24_9_2_2_res,1,0.044,249.8,0.798594,0.0,0.0,0.22,0.0,0.0,0.0,88.97,0.0,20.39,0.027,5.46,5.935,0.506,2.478,0.0,0.0,2.55,1.747,0.454,0.00048,0.83,2.66,9.456377,7.848793,36.176211,13.600079
24_9,24_9_2_3_res,1,0.044,249.8,0.798594,0.0,0.0,0.22,0.0,0.0,0.0,92.9,0.0,20.62,0.026,8.331,5.193,0.506,2.478,0.0,0.0,2.55,1.747,0.454,0.00048,0.83,2.47,4.775264,3.963469,22.784418,9.224461
24_9,24_9_3_0_res,1,0.044,249.8,0.798594,0.0,0.0,0.22,0.0,0.0,0.0,92.92,0.0,20.15,0.042,3.868,3.312,0.506,2.478,0.0,0.0,2.55,1.747,0.454,0.00048,0.83,3.16,12.816232,10.637472,24.348454,7.705207
24_9,24_9_3_1_res,1,0.044,249.8,0.798594,0.0,0.0,0.22,0.0,0.0,0.0,95.59,0.0,22.59,0.008,2.917,4.804,0.506,2.478,0.0,0.0,2.55,1.747,0.454,0.00048,0.83,3.16,11.73552,9.740482,21.907701,6.932817
24_9,24_9_3_2_res,1,0.044,499.6,0.798594,0.22,0.0,0.0,0.0,94.36,0.0,0.0,0.0,20.6,0.049,7.849,2.951,0.506,2.478,0.0,0.0,2.55,1.747,0.454,0.00048,0.83,3.24,12.249729,10.167275,18.87088,5.824346
24_9,24_9_4_0_res,1,0.044,249.8,0.798594,0.0,0.0,0.22,0.0,0.0,0.0,97.65,0.0,21.94,0.04,2.985,7.373,0.506,2.478,0.0,0.0,2.55,1.747,0.454,0.00048,0.83,3.19,5.66417,4.701261,27.908206,8.748654
