Unit_ID,building_id,function,area,verticalPos,formFactor,AspectRatio,wwr_N,wwr_W,wwr_S,wwr_E,SE_N,SE_W,SE_S,SE_E,u_Wall,u_Window,u_Roof,u_GroundFloor,u_intWall,u_intFloor,EPD,LPD,NumberOfPeople,Tcooling,T_heating,Infiltration,COP_boiler,SHGC,COP_cooling,heating_Ideal loads (kWh/m2),cooling_Ideal loads (kWh/m2),Q_heating,CoolEnUse (kWh/m2)
31_6_0_3_res,31_6,residential,89.93,0,0.159,1.65621,0.27,0,0,0.27,56.17,0,0,73.15,0.761,1.726,0,1.596,2.007,1.838,1.998363212,8.277976693,0.06030668,26.11645152,20.06838748,0.000399087,0.870609281,0.816548187,2.659295267,54.33794553,7.140513804,62.41369888,2.685115072
31_6_1_0_res,31_6,residential,89.93,2,0.492,1.65621,0.27,0.27,0,0,66.18,83.56,0,0,0.761,1.726,0.362,0,2.007,1.838,2.900779529,7.416576359,0.048850963,27.9923046,21.98607691,0.000399087,0.870609281,0.816548187,3.041637003,131.3790153,25.56027021,150.9046803,8.40345846
31_6_1_1_res,31_6,residential,89.93,2,0.492,1.65621,0.27,0,0,0.27,65.92,0,0,82,0.761,1.726,0.362,0,2.007,1.838,3.663436879,10.61585671,0.052342513,27.10523779,20.63381582,0.000399087,0.870609281,0.816548187,2.619049525,105.6464961,20.3439502,121.3477714,7.767684424
31_6_1_2_res,31_6,residential,89.93,2,0.492,1.65621,0,0.27,0.27,0,0,82,65.92,0,0.761,1.726,0.362,0,2.007,1.838,3.23219301,8.066999233,0.019834399,27.61200897,20.18073707,0.000399087,0.870609281,0.816548187,3.30645512,115.1636539,31.99347788,132.2793776,9.676065974
31_6_1_3_res,31_6,residential,89.93,2,0.492,1.65621,0,0,0.27,0.27,0,0,66.2,83.56,0.761,1.726,0.362,0,2.007,1.838,1.839035171,5.668282526,0.02126443,27.77229745,22.42483202,0.000399087,0.870609281,0.816548187,2.43271387,157.424825,18.63258682,180.8214412,7.659177286
31_7_0_0_res,31_7,residential,164.42,0,0.17,0.881931,0.26,0.26,0.26,0,80.92,84.98,70.01,0,0.266,3.323,0,2.513,2.058,1.255,6.796476865,7.23214436,0.057448563,25.84179916,20.70161179,0.000304902,0.876916855,0.474720742,2.602497965,46.05002846,10.16110944,52.51356294,3.904367872
31_7_0_1_res,31_7,residential,164.42,0,0.17,0.881931,0.26,0,0.26,0.26,80.47,0,70.84,85.6,0.266,3.323,0,2.513,2.058,1.255,5.170150724,9.167456549,0.034068594,26.01893452,21.22032828,0.000304902,0.876916855,0.474720742,3.162881126,61.16156428,4.457597596,69.74613835,1.40934718
31_7_1_0_res,31_7,residential,164.42,1,0.17,0.881931,0.26,0.26,0.26,0,85.26,88.54,74.52,0,0.266,3.323,0,0,2.058,1.255,7.357792276,5.67813025,0.016117819,25.67255021,21.8468893,0.000304902,0.876916855,0.474720742,3.072236125,66.43205812,23.13157715,75.75639326,7.529231546
31_7_1_1_res,31_7,residential,164.42,1,0.17,0.881931,0.26,0,0.26,0.26,85.01,0,75.31,88.97,0.266,3.323,0,0,2.058,1.255,6.903822549,3.221969388,0.061237362,26.38465707,20.5372795,0.000304902,0.876916855,0.474720742,2.873492764,43.36042279,13.14161794,49.44644701,4.573395174
31_7_2_0_res,31_7,residential,164.42,2,0.503,0.881931,0.26,0.26,0.26,0,90.63,92.79,81.83,0,0.266,3.323,0.174,0,2.058,1.255,3.457442957,9.183556022,0.057100741,25.79000882,20.90884415,0.000304902,0.876916855,0.474720742,2.832005097,86.01996011,27.29533769,98.09363298,9.638166865
31_7_2_1_res,31_7,residential,164.42,2,0.503,0.881931,0.26,0,0.26,0.26,90.41,0,82.49,92.95,0.266,3.323,0.174,0,2.058,1.255,2.509396954,6.957038523,0.038651363,25.62009697,22.6364231,0.000304902,0.876916855,0.474720742,2.674673258,119.9664417,19.67087835,136.8048077,7.354497708
31_8_0_0_res,31_8,residential,101.95,0,0.139,1.460491,0.31,0,0,0.31,57.58,0,0,74.03,0.407,1.625,0,0.435,2.842,1.439,3.4225031,5.02579228,0.029823561,27.10407492,21.67909845,0.000335186,0.920875242,0.556711235,3.302985714,65.29686817,6.314475254,70.90739897,1.911747673
31_8_0_1_res,31_8,residential,101.95,0,0.139,1.460491,0,0,0.31,0.31,0,0,57.58,75.11,0.407,1.625,0,0.435,2.842,1.439,7.761575213,8.711496112,0.042539653,26.20199602,21.29425511,0.000335186,0.920875242,0.556711235,2.793750435,37.60041487,13.92366002,40.83117144,4.983859634
31_8_0_2_res,31_8,residential,101.94,0,0.139,1.460491,0.31,0.31,0,0,57.58,75.11,0,0,0.407,1.625,0,0.435,2.842,1.439,7.072222747,5.893434821,0.044870312,26.29337709,20.32432401,0.000335186,0.920875242,0.556711235,3.030265017,35.44081972,19.25453954,38.48601647,6.354077754
31_8_0_3_res,31_8,residential,101.95,0,0.139,1.460491,0,0.31,0.31,0,0,74.03,56.9,0,0.407,1.625,0,0.435,2.842,1.439,7.019805731,9.608035765,0.016763138,25.68073373,20.267351,0.000335186,0.920875242,0.556711235,2.535179691,36.91776519,20.86822235,40.08986616,8.231456897
31_8_1_0_res,31_8,residential,101.95,2,0.472,1.460491,0.31,0,0,0.31,71.15,0,0,85.1,0.407,1.625,0.349,0,2.842,1.439,6.811294455,10.87904733,0.035546773,27.61515262,20.90737308,0.000335186,0.920875242,0.556711235,2.586725187,82.29094401,17.50160374,89.36166408,6.765930849
31_8_1_1_res,31_8,residential,101.95,2,0.472,1.460491,0,0,0.31,0.31,0,0,71.06,85.73,0.407,1.625,0.349,0,2.842,1.439,6.614324253,6.89141985,0.031870794,27.16089113,22.81227631,0.000335186,0.920875242,0.556711235,3.29828199,116.4862161,15.69896884,126.4951112,4.75974125
31_8_1_2_res,31_8,residential,101.95,2,0.472,1.460491,0,0.31,0.31,0,0,85.1,70.69,0,0.407,1.625,0.349,0,2.842,1.439,7.566804565,10.33606371,0.052154813,26.58312269,22.5310109,0.000335186,0.920875242,0.556711235,2.841124169,97.17683496,31.6620525,105.5266018,11.14419878
31_8_1_3_res,31_8,residential,101.94,2,0.472,1.460491,0.31,0.31,0,0,71.06,85.76,0,0,0.407,1.625,0.349,0,2.842,1.439,1.841878939,2.804539698,0.021779218,27.31633716,21.89827508,0.000335186,0.920875242,0.556711235,2.466871066,130.0430946,19.52019371,141.2168432,7.912936344
31_9_0_0_res,31_9,residential,164.52,0,0.193,0.882142,0.16,0,0.16,0.16,86.76,0,86.39,89.96,0.315,2.942,0,0.502,1.767,2.073,6.100711574,9.256823315,0.027998939,26.38537724,20.38038611,0.000393539,0.826673105,0.845547954,3.307060623,37.84205742,18.60445387,45.77632587,5.625676695
31_9_0_1_res,31_9,residential,164.52,0,0.193,0.882142,0.16,0.16,0.16,0,86.91,89.51,86.73,0,0.315,2.942,0,0.502,1.767,2.073,4.39383864,2.898262353,0.042706881,25.98876802,22.06271919,0.000393539,0.826673105,0.845547954,2.681932873,59.95130372,24.83782192,72.52117358,9.261164651
31_9_1_0_res,31_9,residential,164.52,1,0.193,0.882142,0.16,0,0.16,0.16,88.83,0,88.55,91.64,0.315,2.942,0,0,1.767,2.073,4.701254141,4.966373518,0.048372983,26.93513616,21.97965259,0.000393539,0.826673105,0.845547954,3.17419177,58.93889597,18.66802744,71.29649633,5.881190799
31_9_1_1_res,31_9,residential,164.52,1,0.193,0.882142,0.16,0.16,0.16,0,88.86,91.27,88.8,0,0.315,2.942,0,0,1.767,2.073,6.50960797,7.78403057,0.053702791,26.90144705,22.90218454,0.000393539,0.826673105,0.845547954,3.436128438,55.66137674,27.04903212,67.33178621,7.871950252
31_9_2_0_res,31_9,residential,164.52,2,0.526,0.882142,0.16,0,0.16,0.16,91.28,0,91,93.59,0.315,2.942,0.651,0,1.767,2.073,3.096991867,4.285123069,0.046639303,26.5155574,21.03531756,0.000393539,0.826673105,0.845547954,3.065737083,122.7885487,30.32966262,148.533378,9.893106224
31_9_2_1_res,31_9,residential,164.52,2,0.526,0.882142,0.16,0.16,0.16,0,91.36,93.25,91.19,0,0.315,2.942,0.651,0,1.767,2.073,3.196770423,6.730032462,0.01068953,25.80099869,22.0867013,0.000393539,0.826673105,0.845547954,3.269517982,141.8532649,37.77915769,171.595355,11.5549625
32_1_0_0_res,32_1,residential,72.32,0,0.069,0.588309,0.24,0,0,0,71.98,0,0,0,0.43,3.3,0,0.57,2.89,2.095,2.207365098,7.91121011,0.057260748,27.71947794,20.28933034,0.000346,0.913522486,0.400158183,3.208203835,22.41726028,2.670259207,24.53936342,0.832322179
32_1_0_1_res,32_1,residential,72.31,0,0.069,0.588309,0,0,0.24,0,0,0,70.12,0,0.43,3.3,0,0.57,2.89,2.095,5.4389564,3.303289983,0.046255062,25.58947668,22.21631249,0.000346,0.913522486,0.400158183,3.160913828,36.64658629,8.67038727,40.11569156,2.743000202
32_1_0_2_res,32_1,residential,72.32,0,0.069,0.588309,0.24,0,0,0,67.29,0,0,0,0.43,3.3,0,0.57,2.89,2.095,2.621502581,11.77173636,0.039813298,25.91643022,21.44312407,0.000346,0.913522486,0.400158183,3.254733388,31.08697456,6.863324983,34.02978583,2.108721104
32_1_0_3_res,32_1,residential,72.31,0,0.069,0.588309,0,0,0.24,0,0,0,67.78,0,0.43,3.3,0,0.57,2.89,2.095,2.245791867,7.268099955,0.020113435,26.28250401,22.68374173,0.000346,0.913522486,0.400158183,3.396265809,52.85630032,5.164467554,57.85987878,1.520631142
32_1_1_0_res,32_1,residential,72.31,1,0.069,0.588309,0,0,0.24,0,0,0,76.76,0,0.43,3.3,0,0,2.89,2.095,6.57953262,5.058688443,0.010600175,27.70928132,21.25600484,0.000346,0.913522486,0.400158183,2.43890149,25.16157558,6.029999523,27.54346604,2.472424388
32_1_1_1_res,32_1,residential,72.31,1,0.069,0.588309,0,0,0.24,0,0,0,74.74,0,0.43,3.3,0,0,2.89,2.095,2.140543279,8.763784007,0.021070558,26.33623276,22.64145127,0.000346,0.913522486,0.400158183,2.786258827,46.70744495,9.253734345,51.12894937,3.321204137
32_1_1_2_res,32_1,residential,72.32,1,0.069,0.588309,0.24,0,0,0,78.21,0,0,0,0.43,3.3,0,0,2.89,2.095,2.214383619,11.27692576,0.039040623,27.10780166,22.15828502,0.000346,0.913522486,0.400158183,3.222955588,38.25186862,6.762708819,41.87293602,2.098294138
32_1_1_3_res,32_1,residential,72.32,1,0.069,0.588309,0.24,0,0,0,74.36,0,0,0,0.43,3.3,0,0,2.89,2.095,4.906141999,2.951408533,0.011546023,27.62066913,22.21969547,0.000346,0.913522486,0.400158183,2.495639242,47.84694867,3.69129867,52.37632285,1.479099466
32_1_2_0_res,32_1,residential,72.32,1,0.069,0.588309,0.24,0,0,0,82.73,0,0,0,0.43,3.3,0,0,2.89,2.095,6.093213306,4.207135571,0.023869659,26.75251656,21.72531206,0.000346,0.913522486,0.400158183,2.96316795,31.81380182,7.026684416,34.82541733,2.371341934
32_1_2_1_res,32_1,residential,72.31,1,0.069,0.588309,0,0,0.24,0,0,0,84.69,0,0.43,3.3,0,0,2.89,2.095,3.10952603,9.896896345,0.066128873,26.99486682,20.81348199,0.000346,0.913522486,0.400158183,3.171566262,30.10572629,10.55763391,32.95564887,3.328839139
32_1_2_2_res,32_1,residential,72.31,1,0.069,0.588309,0,0,0.24,0,0,0,82.95,0,0.43,3.3,0,0,2.89,2.095,6.731469465,3.698324264,0.007627169,26.62568837,20.18280532,0.000346,0.913522486,0.400158183,2.594387802,20.35590117,11.31051763,22.28286821,4.359609471
32_1_2_3_res,32_1,residential,72.32,1,0.069,0.588309,0.24,0,0,0,85.69,0,0,0,0.43,3.3,0,0,2.89,2.095,3.891540023,3.969599667,0.037792715,26.10253292,21.41337088,0.000346,0.913522486,0.400158183,3.340101023,33.11825208,9.628240221,36.25335181,2.882619464
32_1_3_0_res,32_1,residential,72.32,1,0.069,0.588309,0.24,0,0,0,93.92,0,0,0,0.43,3.3,0,0,2.89,2.095,6.314005607,4.991735854,0.035067363,27.31352734,22.10276371,0.000346,0.913522486,0.400158183,2.668821485,36.34839466,8.005260915,39.78927198,2.999549037
32_1_3_1_res,32_1,residential,72.31,1,0.069,0.588309,0,0,0.24,0,0,0,93.6,0,0.43,3.3,0,0,2.89,2.095,5.330168045,10.37208496,0.062281878,26.7568632,21.20933614,0.000346,0.913522486,0.400158183,2.649643341,14.97417788,13.65850093,16.39169052,5.154845076
32_1_3_2_res,32_1,residential,72.32,1,0.069,0.588309,0.24,0,0,0,92.79,0,0,0,0.43,3.3,0,0,2.89,2.095,3.058821749,7.366560986,0.025461786,25.97061899,22.62337448,0.000346,0.913522486,0.400158183,2.856735184,49.58601517,10.48533687,54.280016,3.670391616
32_1_3_3_res,32_1,residential,72.31,1,0.069,0.588309,0,0,0.24,0,0,0,92.86,0,0.43,3.3,0,0,2.89,2.095,3.592027168,10.8912321,0.045972725,27.9051725,22.54751713,0.000346,0.913522486,0.400158183,2.951084811,33.16691597,8.273608835,36.30662241,2.803582196
32_1_4_0_res,32_1,residential,72.31,2,0.402,0.588309,0,0,0.24,0,0,0,100,0,0.43,3.3,0.32,0,2.89,2.095,6.93130193,11.31476205,0.0223806,27.08112552,22.13662264,0.000346,0.913522486,0.400158183,2.788554693,72.67923225,18.23882415,79.55932486,6.540601193
32_1_4_1_res,32_1,residential,72.32,2,0.402,0.588309,0.24,0,0,0,100,0,0,0,0.43,3.3,0.32,0,2.89,2.095,6.811277234,10.11917785,0.020990507,27.56924425,21.66493127,0.000346,0.913522486,0.400158183,2.672127704,76.10933276,12.7896994,83.31413174,4.786335392
32_1_4_2_res,32_1,residential,72.32,2,0.402,0.588309,0.24,0,0,0,100,0,0,0,0.43,3.3,0.32,0,2.89,2.095,6.551647094,4.494962631,0.035343024,27.42184365,20.95489096,0.000346,0.913522486,0.400158183,3.429948885,73.09886487,13.09723252,80.0186815,3.81849204
32_1_4_3_res,32_1,residential,72.31,2,0.402,0.588309,0,0,0.24,0,0,0,100,0,0.43,3.3,0.32,0,2.89,2.095,3.239443179,5.811664449,0.048354023,25.5942782,21.79703317,0.000346,0.913522486,0.400158183,3.035611115,80.19122962,18.66917793,87.78243648,6.150055861
32_10_0_0_res,32_10,residential,70.93,0,0.197,2.010073,0.22,0,0,0.22,54.76,0,0,73.05,0.429,1.623,0,0.223,1.899,2.115,2.108936572,4.214003962,0.033094932,26.35222049,20.40552175,0.000419014,0.855120905,0.576832579,2.519590017,64.34642582,7.847406327,75.24833671,3.114556842
32_10_0_1_res,32_10,residential,141.87,0,0.197,1.005037,0.22,0.22,0.22,0,52.43,69.45,54.84,0,0.429,1.623,0,0.223,1.899,2.115,4.869914329,2.775693904,0.042186676,25.59217242,22.66002858,0.000419014,0.855120905,0.576832579,2.829339573,84.72677403,17.39284701,99.08163103,6.147316914
32_10_0_2_res,32_10,residential,70.93,0,0.197,2.010073,0,0,0.22,0.22,0,0,73.04,77.7,0.429,1.623,0,0.223,1.899,2.115,6.967927123,5.935243505,0.053887413,27.05199369,22.12165919,0.000419014,0.855120905,0.576832579,3.230729643,57.58346965,15.59084647,67.33956484,4.825797326
32_10_1_0_res,32_10,residential,141.87,2,0.53,1.005037,0.22,0.22,0.22,0,60.58,78.2,63.91,0,0.429,1.623,0.314,0,1.899,2.115,6.670419235,5.829594276,0.035019184,25.83314534,21.20908652,0.000419014,0.855120905,0.576832579,2.544009687,112.0325591,25.63213235,131.0137062,10.07548536
32_10_1_1_res,32_10,residential,70.93,2,0.53,2.010073,0,0,0.22,0.22,0,0,80.14,84.33,0.429,1.623,0.314,0,1.899,2.115,2.618773109,8.472452257,0.018955202,26.49732008,21.12508766,0.000419014,0.855120905,0.576832579,3.342512199,117.476383,19.45967927,137.3798515,5.821872326
32_10_1_2_res,32_10,residential,70.93,2,0.53,2.010073,0.22,0,0,0.22,62.3,0,0,80.02,0.429,1.623,0.314,0,1.899,2.115,5.793460465,11.65811629,0.051783049,26.62240058,22.11524821,0.000419014,0.855120905,0.576832579,3.497510434,119.2786271,19.79227587,139.4874413,5.658961209
32_12_0_0_res,32_12,residential,151.29,0,0.188,0.942023,0.22,0,0.22,0.22,53.8,0,52.85,72.54,0.333,2.084,0,0.844,2.964,1.485,2.489076822,7.862243507,0.044299341,26.57390545,22.23615547,0.000358364,0.94214375,0.428784041,3.097252296,83.73050609,6.789741592,88.87232559,2.192182278
32_12_0_1_res,32_12,residential,151.28,0,0.188,0.942023,0.22,0.22,0.22,0,54.51,75.21,54.05,0,0.333,2.084,0,0.844,2.964,1.485,1.859518381,7.432517359,0.032312374,25.71995945,22.57289287,0.000358364,0.94214375,0.428784041,3.414862998,96.96390008,12.63178882,102.9183711,3.699061669
32_12_1_0_res,32_12,residential,151.29,2,0.522,0.942023,0.22,0,0.22,0.22,62.26,0,61.26,80.86,0.333,2.084,3.697,0,2.964,1.485,2.664110141,9.806055315,0.012599093,27.20386383,22.45245342,0.000358364,0.94214375,0.428784041,2.433605218,264.1399014,43.35901163,280.3605091,17.81678117
32_12_1_1_res,32_12,residential,151.28,2,0.522,0.942023,0.22,0.22,0.22,0,62.94,82.79,62.09,0,0.333,2.084,3.697,0,2.964,1.485,4.57306016,6.580779211,0.009966586,26.74181453,21.04506331,0.000358364,0.94214375,0.428784041,3.122983036,237.1502269,51.2156301,251.7134215,16.39958639
32_13_0_0_res,32_13,residential,146.67,0,0.176,1.018127,0.29,0,0.29,0.29,56.83,0,71.37,71.14,0.458,2.658,0,0.378,2.002,1.323,2.975737297,3.335633221,0.007929321,27.37859673,21.83243207,0.000310645,0.845782477,0.32437375,2.486608254,97.58687376,4.371322308,115.3805812,1.757945708
32_13_0_1_res,32_13,residential,146.68,0,0.176,1.018127,0.29,0.29,0.29,0,70.42,68.54,56.44,0,0.458,2.658,0,0.378,2.002,1.323,5.275574453,6.412195508,0.007103313,25.86254368,20.09538366,0.000310645,0.845782477,0.32437375,2.453644499,65.61838042,12.59491804,77.58304555,5.133147059
32_13_1_0_res,32_13,residential,146.67,1,0.176,1.018127,0.29,0,0.29,0.29,67.4,0,81.71,81.5,0.458,2.658,0,0,2.002,1.323,1.876762992,6.721738761,0.03818051,25.99872317,20.943503,0.000310645,0.845782477,0.32437375,3.246676912,71.80312706,10.93051511,84.89550096,3.366677809
32_13_1_1_res,32_13,residential,146.68,1,0.176,1.018127,0.29,0.29,0.29,0,80.94,79.59,67.34,0,0.458,2.658,0,0,2.002,1.323,2.245465581,4.467025582,0.036965477,27.21184616,22.8403249,0.000310645,0.845782477,0.32437375,2.474635452,102.9893467,9.70959527,121.7681254,3.923646718
32_13_2_0_res,32_13,residential,146.67,2,0.51,1.018127,0.29,0,0.29,0.29,86.4,0,93.92,93.48,0.458,2.658,0.272,0,2.002,1.323,7.766980592,11.73067116,0.028864272,27.7165237,21.13717452,0.000310645,0.845782477,0.32437375,3.23956222,96.33031351,16.15489889,113.8949034,4.986753701
32_13_2_1_res,32_13,residential,146.68,2,0.51,1.018127,0.29,0.29,0.29,0,93.51,92.91,86.44,0,0.458,2.658,0.272,0,2.002,1.323,7.817240607,7.52909407,0.06375554,25.63950568,22.60714536,0.000310645,0.845782477,0.32437375,2.695105615,110.9908823,26.36814299,131.2286379,9.783714167
32_14_1_2_res,32_14,residential,77.1,1,0.174,1.848268,0,0,0.27,0.27,0,0,63.75,79.21,0.831,1.544,0,0,1.713,1.538,4.741959513,11.62997212,0.013516015,27.38749459,20.24105941,0.000481454,0.927344919,0.311340514,2.86120521,69.51810435,9.575857757,74.96466838,3.346791668
32_14_2_0_res,32_14,residential,154.2,2,0.508,0.924134,0.27,0.27,0.27,0,84.09,93.42,83.46,0,0.831,1.544,0.319,0,1.713,1.538,4.170838581,5.416354056,0.049966896,27.79990004,22.84501821,0.000481454,0.927344919,0.311340514,2.916715349,169.6132944,16.69294677,182.9020582,5.723200508
32_14_2_1_res,32_14,residential,77.1,2,0.508,1.848268,0.27,0,0,0.27,83.37,0,0,91.3,0.831,1.544,0.319,0,1.713,1.538,6.700960382,5.646074279,0.04976837,26.06243308,21.68370981,0.000481454,0.927344919,0.311340514,3.10723563,145.8804298,19.77688916,157.3097849,6.364785782
32_14_2_2_res,32_14,residential,77.1,2,0.508,1.848268,0,0,0.27,0.27,0,0,83.9,92.49,0.831,1.544,0.319,0,1.713,1.538,7.077689173,4.50320419,0.028307039,25.61326813,22.64925537,0.000481454,0.927344919,0.311340514,2.440516561,162.6750803,23.00093654,175.420253,9.424618094
32_15_0_0_res,32_15,residential,67.76,0,0.272,1.892477,0.21,0.21,0,0.21,51.32,52.28,0,63.31,0.482,2.707,0,1.937,2.869,1.562,4.357582093,4.729942764,0.045471439,27.85173569,22.17066915,0.000449874,0.853722335,0.463475718,2.726952114,126.7663589,3.238094776,148.4866375,1.187441011
32_15_0_1_res,32_15,residential,67.76,0,0.272,1.892477,0,0.21,0.21,0.21,0,51.54,49.73,62.77,0.482,2.707,0,1.937,2.869,1.562,5.484007891,4.141193024,0.014359664,26.22777243,20.87445887,0.000449874,0.853722335,0.463475718,3.495126373,107.9848227,8.214612127,126.4870535,2.350304753
32_15_1_0_res,32_15,residential,67.76,1,0.272,1.892477,0.21,0.21,0,0.21,63.33,66.92,0,74.95,0.482,2.707,0,0,2.869,1.562,7.425296292,5.8099233,0.02873367,26.047712,22.21364856,0.000449874,0.853722335,0.463475718,2.780049262,108.8890409,18.58561792,127.5462014,6.685355606
32_15_1_1_res,32_15,residential,67.76,1,0.272,1.892477,0,0.21,0.21,0.21,0,66.08,61.79,74.48,0.482,2.707,0,0,2.869,1.562,4.769764934,7.87973788,0.056637536,26.46560686,22.47747069,0.000449874,0.853722335,0.463475718,2.730542901,113.1613697,19.6377309,132.5505554,7.191877812
32_15_2_0_res,32_15,residential,67.76,2,0.605,1.892477,0.21,0.21,0,0.21,82.73,86.34,0,89.8,0.482,2.707,0.343,0,2.869,1.562,2.58266918,3.927911967,0.028787785,26.09555799,21.3343999,0.000449874,0.853722335,0.463475718,3.491878739,181.5495339,22.87413479,212.6564182,6.55066699
32_15_2_1_res,32_15,residential,67.76,2,0.605,1.892477,0,0.21,0.21,0.21,0,85.95,81.38,89.5,0.482,2.707,0.343,0,2.869,1.562,4.469167479,8.95765087,0.052215935,27.1720495,21.04706889,0.000449874,0.853722335,0.463475718,3.248593582,147.0165241,23.68275245,172.2064869,7.290155525
32_16_0_0_res,32_16,residential,135.72,0,0.223,1.101018,0.15,0,0.15,0.15,69.31,0,57.35,68.76,0.439,1.732,0,0.352,2.041,2.055,7.54570536,7.1894048,0.060337587,25.85313147,21.79397885,0.000466981,0.908886881,0.608507111,3.333040649,54.21007562,15.76040198,59.64446922,4.728535784
32_16_0_1_res,32_16,residential,135.71,0,0.223,1.101018,0.15,0.15,0.15,0,56.4,65.46,68.49,0,0.439,1.732,0,0.352,2.041,2.055,4.361038509,9.131714499,0.060404658,26.27958961,22.19665296,0.000466981,0.908886881,0.608507111,2.708564106,64.03602533,15.83468841,70.45544021,5.846156041
32_16_1_0_res,32_16,residential,135.72,1,0.223,1.101018,0.15,0,0.15,0.15,79.35,0,67.73,79.18,0.439,1.732,0,0,2.041,2.055,6.99482123,3.068635008,0.008960309,26.93865479,22.3974206,0.000466981,0.908886881,0.608507111,3.183405059,86.15475901,11.75794184,94.79150902,3.693511076
32_16_1_1_res,32_16,residential,135.71,1,0.223,1.101018,0.15,0.15,0.15,0,67.06,76.52,78.74,0,0.439,1.732,0,0,2.041,2.055,1.849643633,10.61535767,0.053165957,26.74461039,21.11468196,0.000466981,0.908886881,0.608507111,2.552685571,58.07006202,14.69090962,63.89140741,5.755079979
32_16_2_0_res,32_16,residential,135.72,2,0.556,1.101018,0.15,0,0.15,0.15,91.57,0,84.49,91.63,0.439,1.732,0.348,0,2.041,2.055,4.478924488,5.81675391,0.016360392,26.58650694,21.08707964,0.000466981,0.908886881,0.608507111,3.446120568,133.7654323,17.82213583,147.1750061,5.171651855
32_16_2_1_res,32_16,residential,135.71,2,0.556,1.101018,0.15,0.15,0.15,0,84.14,90.11,91.23,0,0.439,1.732,0.348,0,2.041,2.055,4.743667293,10.01338016,0.052057084,27.40671431,20.87290146,0.000466981,0.908886881,0.608507111,3.031260023,111.1092361,21.92116922,122.2475958,7.231702016
32_2_1_2_res,32_2,residential,79.8,1,0.175,1.45799,0.23,0,0,0.23,70.47,0,0,74.58,0.323,2.678,0,0,2.619,1.369,5.166519421,9.576252057,0.035590914,26.31865,20.52048763,0.000425554,0.835901127,0.630765052,3.018415905,52.66309705,12.69291449,63.00158635,4.205157568
32_2_1_3_res,32_2,residential,79.8,1,0.104,1.45799,0.23,0,0,0,75.5,0,0,0,0.323,2.678,0,0,2.619,1.369,3.604076775,6.559128126,0.031308749,27.12472303,20.48232884,0.000425554,0.835901127,0.630765052,2.626887239,38.52870675,5.863020108,46.09242109,2.23192683
