buildingID,UnitID,verticalPos,formFactor,floorArea,AspectRatio,wwr_N,wwr_W,wwr_S,wwr_E,SE_N,SE_W,SE_S,SE_E,T_heating,NumberOfPeople,LPD,EPD,u_Wall,u_Window,u_Roof,u_GroundFloor,u_intWall,u_intFloor,SHGC,Infiltration,COP_boiler,Q_heating,heating_Ideal loads (kWh/m2)
61_2,58_2_0_2_res,0,0.178,83.2,0.873686,0.19,0.0,0.0,0.19,77.11,0.0,0.0,73.45,21.32,0.03,9.187,4.119,0.436,2.929,0.0,0.676,1.991,1.507,0.3414,0.0004,0.93,105.536121,98.148592
61_2,58_2_1_0_res,1,0.178,166.3,0.572288,0.0,0.19,0.19,0.19,0.0,81.92,85.46,82.88,20.52,0.035,3.082,4.256,0.436,2.929,0.0,0.0,1.991,1.507,0.3414,0.0004,0.93,145.389895,135.212602
61_2,58_2_1_1_res,1,0.178,83.2,0.873686,0.19,0.19,0.0,0.0,84.99,81.41,0.0,0.0,20.06,0.058,6.627,4.499,0.436,2.929,0.0,0.0,1.991,1.507,0.3414,0.0004,0.93,149.301813,138.850686
61_2,58_2_1_2_res,1,0.178,83.2,0.873686,0.19,0.0,0.0,0.19,85.6,0.0,0.0,82.85,23.34,0.012,8.105,6.328,0.436,2.929,0.0,0.0,1.991,1.507,0.3414,0.0004,0.93,84.906721,78.963251
61_2,58_2_2_0_res,1,0.178,166.3,0.572288,0.0,0.19,0.19,0.19,0.0,93.51,95.2,93.85,23.55,0.007,6.159,5.511,0.436,2.929,0.0,0.0,1.991,1.507,0.3414,0.0004,0.93,72.762348,67.668983
61_2,58_2_2_1_res,1,0.178,83.2,0.873686,0.19,0.0,0.0,0.19,95.32,0.0,0.0,93.85,20.1,0.054,8.076,7.345,0.436,2.929,0.0,0.0,1.991,1.507,0.3414,0.0004,0.93,125.578899,116.788376
61_2,58_2_2_2_res,1,0.178,83.2,0.873686,0.19,0.19,0.0,0.0,95.1,93.26,0.0,0.0,20.22,0.045,10.206,3.489,0.436,2.929,0.0,0.0,1.991,1.507,0.3414,0.0004,0.93,225.254547,209.486729
61_2,58_2_3_0_res,2,0.511,166.3,0.572288,0.0,0.19,0.19,0.19,0.0,100.0,100.0,100.0,22.22,0.02,5.982,2.43,0.436,2.929,0.406,0.0,1.991,1.507,0.3414,0.0004,0.93,258.266347,240.187703
61_2,58_2_3_1_res,2,0.511,83.2,0.873686,0.19,0.19,0.0,0.0,100.0,100.0,0.0,0.0,24.0,0.02,4.521,3.67,0.436,2.929,0.406,0.0,1.991,1.507,0.3414,0.0004,0.93,207.389447,192.872186
61_2,58_2_3_2_res,2,0.511,83.2,0.873686,0.19,0.0,0.0,0.19,100.0,0.0,0.0,100.0,23.88,0.02,3.081,7.37,0.436,2.929,0.406,0.0,1.991,1.507,0.3414,0.0004,0.93,198.9497,185.023221
61_3,58_3_1_0_res,1,0.185,83.2,0.873106,0.16,0.0,0.0,0.16,83.57,0.0,0.0,78.84,22.04,0.021,10.458,3.981,0.467,2.909,0.0,0.0,2.805,1.555,0.7383,0.00029,0.86,90.099275,77.485377
61_3,58_3_1_1_res,1,0.185,83.2,0.873106,0.16,0.16,0.0,0.0,82.07,79.86,0.0,0.0,20.95,0.049,4.309,4.983,0.467,2.909,0.0,0.0,2.805,1.555,0.7383,0.00029,0.86,105.302594,90.560231
61_3,58_3_1_2_res,1,0.185,166.4,0.873106,0.0,0.16,0.16,0.16,0.0,80.93,81.41,75.74,20.0,0.012,11.522,4.063,0.467,2.909,0.0,0.0,2.805,1.555,0.7383,0.00029,0.86,106.020104,91.17729
61_3,58_3_2_0_res,1,0.185,83.2,0.873106,0.16,0.0,0.0,0.16,94.45,0.0,0.0,92.27,22.68,0.027,7.807,3.537,0.467,2.909,0.0,0.0,2.805,1.555,0.7383,0.00029,0.86,110.960923,95.426394
61_3,58_3_2_1_res,1,0.185,83.2,0.873106,0.16,0.16,0.0,0.0,93.98,92.69,0.0,0.0,20.77,0.011,2.538,7.486,0.467,2.909,0.0,0.0,2.805,1.555,0.7383,0.00029,0.86,89.438204,76.916856
61_3,58_3_2_2_res,1,0.185,166.4,0.572668,0.0,0.16,0.16,0.16,0.0,93.35,93.66,90.95,20.39,0.011,4.669,4.181,0.467,2.909,0.0,0.0,2.805,1.555,0.7383,0.00029,0.86,98.828468,84.992483
61_3,58_3_3_0_res,2,0.518,83.2,0.873106,0.16,0.0,0.0,0.16,100.0,0.0,0.0,100.0,22.13,0.011,11.623,7.179,0.467,2.909,0.437,0.0,2.805,1.555,0.7383,0.00029,0.86,174.520478,150.087611
61_3,58_3_3_1_res,2,0.518,83.2,0.873106,0.16,0.16,0.0,0.0,100.0,100.0,0.0,0.0,21.34,0.011,5.642,3.58,0.467,2.909,0.437,0.0,2.805,1.555,0.7383,0.00029,0.86,179.080605,154.00932
61_3,58_3_3_2_res,2,0.518,166.4,0.572668,0.0,0.16,0.16,0.16,0.0,100.0,100.0,100.0,20.14,0.011,7.299,3.141,0.467,2.909,0.437,0.0,2.805,1.555,0.7383,0.00029,0.86,212.152219,182.450908
62_4,58_4_0_3_res,0,0.169,83.2,0.873692,0.23,0.23,0.0,0.0,74.12,67.9,0.0,0.0,20.01,0.046,7.725,5.809,0.414,2.873,0.0,0.38,2.86,1.928,0.6791,0.0003,0.94,83.760614,78.734977
62_4,58_4_1_0_res,1,0.169,83.2,0.873692,0.23,0.0,0.0,0.23,87.39,0.0,0.0,82.42,23.2,0.037,6.638,4.504,0.414,2.873,0.0,0.0,2.86,1.928,0.6791,0.0003,0.94,91.724484,86.221015
62_4,58_4_1_1_res,1,0.169,83.2,0.873692,0.23,0.23,0.0,0.0,83.43,78.15,0.0,0.0,20.11,0.065,5.228,5.17,0.414,2.873,0.0,0.0,2.86,1.928,0.6791,0.0003,0.94,137.249313,129.014354
62_4,58_4_1_2_res,1,0.169,166.3,0.873692,0.0,0.23,0.23,0.23,0.0,82.42,85.77,78.15,21.6,0.009,3.913,5.237,0.414,2.873,0.0,0.0,2.86,1.928,0.6791,0.0003,0.94,100.292927,94.275351
62_4,58_4_2_0_res,1,0.169,83.2,0.873692,0.23,0.0,0.0,0.23,95.83,0.0,0.0,93.52,21.51,0.063,2.785,2.55,0.414,2.873,0.0,0.0,2.86,1.928,0.6791,0.0003,0.94,156.674719,147.274236
62_4,58_4_2_1_res,1,0.169,83.2,0.873692,0.23,0.23,0.0,0.0,94.35,91.93,0.0,0.0,23.75,0.051,4.265,3.88,0.414,2.873,0.0,0.0,2.86,1.928,0.6791,0.0003,0.94,79.428303,74.662605
62_4,58_4_2_2_res,1,0.169,166.3,0.572284,0.0,0.23,0.23,0.23,0.0,93.52,95.11,91.93,22.47,0.063,4.834,5.569,0.414,2.873,0.0,0.0,2.86,1.928,0.6791,0.0003,0.94,131.086501,123.221311
62_4,58_4_3_0_res,2,0.503,83.2,0.873692,0.23,0.0,0.0,0.23,100.0,0.0,0.0,100.0,23.62,0.063,3.218,5.454,0.414,2.873,0.424,0.0,2.86,1.928,0.6791,0.0003,0.94,146.595865,137.800114
62_4,58_4_3_1_res,2,0.503,83.2,0.873692,0.23,0.23,0.0,0.0,100.0,100.0,0.0,0.0,21.4,0.063,9.063,4.272,0.414,2.873,0.424,0.0,2.86,1.928,0.6791,0.0003,0.94,198.292405,186.394861
62_4,58_4_3_2_res,2,0.503,166.3,0.572284,0.0,0.23,0.23,0.23,0.0,100.0,100.0,100.0,23.6,0.063,10.876,2.529,0.414,2.873,0.424,0.0,2.86,1.928,0.6791,0.0003,0.94,133.947193,125.910362
62_5,58_5_0_0_res,0,0.167,83.2,0.873408,0.0,0.0,0.24,0.24,0.0,0.0,72.93,68.07,22.2,0.02,6.628,3.237,0.45,2.952,0.0,0.288,2.001,2.045,0.5942,0.00045,0.8,148.453632,118.762905
62_5,58_5_0_1_res,0,0.167,83.2,0.873408,0.0,0.24,0.24,0.0,0.0,70.25,74.52,0.0,22.99,0.008,9.153,6.433,0.45,2.952,0.0,0.288,2.001,2.045,0.5942,0.00045,0.8,144.804742,115.843794
62_5,58_5_0_2_res,0,0.167,83.2,0.873408,0.24,0.0,0.0,0.24,76.94,0.0,0.0,70.32,23.72,0.057,10.582,5.055,0.45,2.952,0.0,0.288,2.001,2.045,0.5942,0.00045,0.8,165.949279,132.759423
62_5,58_5_0_3_res,0,0.167,83.2,0.873408,0.24,0.24,0.0,0.0,75.56,68.89,0.0,0.0,23.76,0.039,6.953,4.634,0.45,2.952,0.0,0.288,2.001,2.045,0.5942,0.00045,0.8,183.429366,146.743493
62_5,58_5_1_0_res,1,0.167,83.2,0.873408,0.24,0.0,0.0,0.24,85.54,0.0,0.0,80.23,22.91,0.035,3.842,7.584,0.45,2.952,0.0,0.0,2.001,2.045,0.5942,0.00045,0.8,148.138602,118.510882
62_5,58_5_1_1_res,1,0.167,83.2,0.873408,0.24,0.24,0.0,0.0,84.56,79.23,0.0,0.0,21.15,0.053,4.079,4.595,0.45,2.952,0.0,0.0,2.001,2.045,0.5942,0.00045,0.8,119.129582,95.303666
62_5,58_5_1_2_res,1,0.167,166.4,0.873408,0.0,0.24,0.24,0.24,0.0,80.11,83.56,78.49,23.25,0.018,6.515,3.958,0.45,2.952,0.0,0.0,2.001,2.045,0.5942,0.00045,0.8,161.054834,128.843867
62_5,58_5_2_0_res,1,0.167,83.2,0.873408,0.24,0.0,0.0,0.24,95.17,0.0,0.0,92.98,22.72,0.027,3.03,4.293,0.45,2.952,0.0,0.0,2.001,2.045,0.5942,0.00045,0.8,170.007188,136.005751
62_5,58_5_2_1_res,1,0.167,83.2,0.873408,0.24,0.24,0.0,0.0,94.95,92.55,0.0,0.0,20.6,0.039,7.907,4.988,0.45,2.952,0.0,0.0,2.001,2.045,0.5942,0.00045,0.8,107.066818,85.653455
62_5,58_5_2_2_res,1,0.167,166.4,0.57247,0.0,0.24,0.24,0.24,0.0,92.95,94.38,92.23,22.71,0.047,4.131,6.859,0.45,2.952,0.0,0.0,2.001,2.045,0.5942,0.00045,0.8,136.529162,109.223329
62_5,58_5_3_0_res,2,0.5,83.2,0.873408,0.24,0.0,0.0,0.24,100.0,0.0,0.0,100.0,23.18,0.057,11.107,2.334,0.45,2.952,0.56,0.0,2.001,2.045,0.5942,0.00045,0.8,303.556829,242.845464
62_5,58_5_3_1_res,2,0.5,83.2,0.873408,0.24,0.24,0.0,0.0,100.0,100.0,0.0,0.0,23.85,0.035,3.208,3.016,0.45,2.952,0.56,0.0,2.001,2.045,0.5942,0.00045,0.8,355.929136,284.743308
62_5,58_5_3_2_res,2,0.5,166.4,0.57247,0.0,0.24,0.24,0.24,0.0,100.0,100.0,100.0,21.7,0.018,9.46,2.476,0.45,2.952,0.56,0.0,2.001,2.045,0.5942,0.00045,0.8,269.435765,215.548612
62_6,58_6_0_0_res,0,0.187,83.2,0.873412,0.0,0.0,0.15,0.15,0.0,0.0,71.01,65.91,21.46,0.018,11.725,5.544,0.449,3.03,0.0,0.726,1.993,1.53,0.5803,0.00032,0.88,93.113079,81.93951
62_6,58_6_0_1_res,0,0.187,83.2,0.873412,0.0,0.15,0.15,0.0,0.0,73.89,76.06,0.0,20.35,0.031,8.498,4.262,0.449,3.03,0.0,0.726,1.993,1.53,0.5803,0.00032,0.88,81.68361,71.881577
62_6,58_6_0_2_res,0,0.187,83.2,0.873412,0.15,0.0,0.0,0.15,76.37,0.0,0.0,70.18,22.04,0.029,8.909,4.954,0.449,3.03,0.0,0.726,1.993,1.53,0.5803,0.00032,0.88,112.336416,98.856046
62_6,58_6_0_3_res,0,0.187,83.2,0.873412,0.15,0.15,0.0,0.0,77.3,72.59,0.0,0.0,20.1,0.021,7.412,4.251,0.449,3.03,0.0,0.726,1.993,1.53,0.5803,0.00032,0.88,88.705166,78.060546
62_6,58_6_1_0_res,1,0.187,83.2,0.873412,0.15,0.0,0.0,0.15,85.23,0.0,0.0,80.44,22.43,0.059,10.571,3.106,0.449,3.03,0.0,0.0,1.993,1.53,0.5803,0.00032,0.88,98.947245,87.073575
62_6,58_6_1_1_res,1,0.187,83.2,0.873412,0.15,0.15,0.0,0.0,85.77,82.31,0.0,0.0,23.28,0.042,10.937,5.603,0.449,3.03,0.0,0.0,1.993,1.53,0.5803,0.00032,0.88,116.334838,102.374658
62_6,58_6_1_2_res,1,0.187,166.4,0.873412,0.0,0.15,0.15,0.15,0.0,83.13,83.7,77.33,23.36,0.029,11.091,6.69,0.449,3.03,0.0,0.0,1.993,1.53,0.5803,0.00032,0.88,107.858668,94.915628
62_6,58_6_2_0_res,1,0.187,83.2,0.873412,0.15,0.0,0.0,0.15,95.01,0.0,0.0,93.08,23.76,0.011,2.717,3.117,0.449,3.03,0.0,0.0,1.993,1.53,0.5803,0.00032,0.88,168.53615,148.311812
62_6,58_6_2_1_res,1,0.187,83.2,0.873412,0.15,0.15,0.0,0.0,95.42,93.7,0.0,0.0,20.98,0.031,5.498,6.32,0.449,3.03,0.0,0.0,1.993,1.53,0.5803,0.00032,0.88,90.21978,79.393406
62_6,58_6_2_2_res,1,0.187,166.4,0.572468,0.0,0.15,0.15,0.15,0.0,94.14,94.48,91.7,21.1,0.047,4.088,3.519,0.449,3.03,0.0,0.0,1.993,1.53,0.5803,0.00032,0.88,95.146595,83.729004
62_6,58_6_3_0_res,2,0.52,83.2,0.873412,0.15,0.0,0.0,0.15,100.0,0.0,0.0,100.0,22.87,0.044,7.396,2.987,0.449,3.03,0.819,0.0,1.993,1.53,0.5803,0.00032,0.88,260.803549,229.507123
62_6,58_6_3_1_res,2,0.52,83.2,0.873412,0.15,0.15,0.0,0.0,100.0,100.0,0.0,0.0,20.84,0.019,3.475,7.647,0.449,3.03,0.819,0.0,1.993,1.53,0.5803,0.00032,0.88,221.768789,195.156534
62_6,58_6_3_2_res,2,0.52,166.4,0.572468,0.0,0.15,0.15,0.15,0.0,100.0,100.0,100.0,21.69,0.009,11.243,5.456,0.449,3.03,0.819,0.0,1.993,1.53,0.5803,0.00032,0.88,224.088662,197.198022
62_7,58_7_0_0_res,0,0.187,83.2,0.873691,0.0,0.0,0.15,0.15,0.0,0.0,74.06,70.19,22.64,0.029,10.366,4.379,0.353,5.661,0.0,0.757,2.804,1.664,0.362,0.0003,0.94,121.866784,114.554777
62_7,58_7_0_1_res,0,0.187,83.2,0.873691,0.0,0.15,0.15,0.0,0.0,76.13,77.2,0.0,20.19,0.026,3.361,4.078,0.353,5.661,0.0,0.757,2.804,1.664,0.362,0.0003,0.94,97.175835,91.345285
62_7,58_7_0_2_res,0,0.187,83.2,0.873691,0.15,0.0,0.0,0.15,77.73,0.0,0.0,73.79,23.77,0.047,8.35,7.688,0.353,5.661,0.0,0.757,2.804,1.664,0.362,0.0003,0.94,135.928767,127.773041
62_7,58_7_0_3_res,0,0.187,83.2,0.873691,0.15,0.15,0.0,0.0,76.98,74.09,0.0,0.0,21.61,0.049,6.103,2.388,0.353,5.661,0.0,0.757,2.804,1.664,0.362,0.0003,0.94,116.595199,109.599487
62_7,58_7_1_0_res,1,0.187,83.2,0.873691,0.15,0.0,0.0,0.15,86.07,0.0,0.0,83.09,20.08,0.05,8.806,7.058,0.353,5.661,0.0,0.0,2.804,1.664,0.362,0.0003,0.94,66.741315,62.736836
62_7,58_7_1_1_res,1,0.187,83.2,0.873691,0.15,0.15,0.0,0.0,85.65,83.6,0.0,0.0,21.3,0.03,9.001,7.613,0.353,5.661,0.0,0.0,2.804,1.664,0.362,0.0003,0.94,86.044182,80.881531
62_7,58_7_1_2_res,1,0.187,166.3,0.873691,0.0,0.15,0.15,0.15,0.0,84.99,84.77,80.96,21.76,0.009,8.053,6.379,0.353,5.661,0.0,0.0,2.804,1.664,0.362,0.0003,0.94,104.379733,98.116949
62_7,58_7_2_0_res,1,0.187,83.2,0.873691,0.15,0.0,0.0,0.15,95.39,0.0,0.0,94.1,21.83,0.061,10.717,2.74,0.353,5.661,0.0,0.0,2.804,1.664,0.362,0.0003,0.94,106.628982,100.231243
62_7,58_7_2_1_res,1,0.187,83.2,0.873691,0.15,0.15,0.0,0.0,95.17,94.23,0.0,0.0,23.31,0.011,10.928,6.701,0.353,5.661,0.0,0.0,2.804,1.664,0.362,0.0003,0.94,133.371161,125.368891
62_7,58_7_2_2_res,1,0.187,166.3,0.572284,0.0,0.15,0.15,0.15,0.0,94.89,95.01,93.23,21.03,0.05,9.313,2.198,0.353,5.661,0.0,0.0,2.804,1.664,0.362,0.0003,0.94,92.478022,86.929341
62_7,58_7_3_0_res,2,0.52,83.2,0.873691,0.15,0.0,0.0,0.15,100.0,0.0,0.0,100.0,21.8,0.057,8.524,3.705,0.353,5.661,0.293,0.0,2.804,1.664,0.362,0.0003,0.94,180.842167,169.991637
62_7,58_7_3_1_res,2,0.52,83.2,0.873691,0.15,0.15,0.0,0.0,100.0,100.0,0.0,0.0,20.02,0.039,4.068,7.526,0.353,5.661,0.293,0.0,2.804,1.664,0.362,0.0003,0.94,144.369818,135.707629
62_7,58_7_3_2_res,2,0.52,166.3,0.572284,0.0,0.15,0.15,0.15,0.0,100.0,100.0,100.0,22.54,0.016,4.772,5.807,0.353,5.661,0.293,0.0,2.804,1.664,0.362,0.0003,0.94,197.78295,185.915973
62_0,59_0_0_0_res,0,0.178,74.8,0.958195,0.0,0.0,0.23,0.23,0.0,0.0,79.04,72.09,22.16,0.032,8.254,5.89,0.453,2.883,0.0,0.384,2.826,2.111,0.7891,0.00045,0.91,107.153172,97.509386
62_0,59_0_0_1_res,0,0.178,74.8,0.958195,0.0,0.23,0.23,0.0,0.0,74.08,80.55,0.0,23.47,0.053,7.448,5.927,0.453,2.883,0.0,0.384,2.826,2.111,0.7891,0.00045,0.91,128.454666,116.893746
62_0,59_0_0_2_res,0,0.178,74.8,0.958195,0.23,0.0,0.0,0.23,77.28,0.0,0.0,72.1,21.75,0.013,6.458,2.722,0.453,2.883,0.0,0.384,2.826,2.111,0.7891,0.00045,0.91,147.9175,134.604925
62_0,59_0_0_3_res,0,0.178,74.8,0.958195,0.23,0.23,0.0,0.0,76.48,71.99,0.0,0.0,20.4,0.021,6.047,5.231,0.453,2.883,0.0,0.384,2.826,2.111,0.7891,0.00045,0.91,107.303207,97.645918
62_0,59_0_1_0_res,1,0.178,74.8,0.958195,0.0,0.0,0.23,0.23,0.0,0.0,86.88,81.27,23.82,0.039,5.92,6.437,0.453,2.883,0.0,0.0,2.826,2.111,0.7891,0.00045,0.91,150.967719,137.380624
62_0,59_0_1_1_res,1,0.178,74.8,0.958195,0.0,0.23,0.23,0.0,0.0,82.72,87.84,0.0,21.9,0.042,6.227,7.042,0.453,2.883,0.0,0.0,2.826,2.111,0.7891,0.00045,0.91,97.144699,88.401676
62_0,59_0_1_2_res,1,0.178,74.8,0.958195,0.23,0.0,0.0,0.23,85.47,0.0,0.0,81.39,20.15,0.022,7.282,7.362,0.453,2.883,0.0,0.0,2.826,2.111,0.7891,0.00045,0.91,90.152292,82.038586
62_0,59_0_1_3_res,1,0.178,74.8,0.958195,0.23,0.23,0.0,0.0,85.12,81.27,0.0,0.0,22.14,0.026,9.679,1.939,0.453,2.883,0.0,0.0,2.826,2.111,0.7891,0.00045,0.91,143.299326,130.402387
62_0,59_0_2_0_res,2,0.511,74.8,0.958195,0.23,0.0,0.0,0.23,95.26,0.0,0.0,93.2,23.09,0.066,3.757,3.459,0.453,2.883,0.223,0.0,2.826,2.111,0.7891,0.00045,0.91,246.616,224.42056
62_0,59_0_2_1_res,2,0.511,74.8,0.958195,0.23,0.23,0.0,0.0,95.01,93.42,0.0,0.0,20.58,0.043,3.97,6.872,0.453,2.883,0.223,0.0,2.826,2.111,0.7891,0.00045,0.91,179.963019,163.766348
62_0,59_0_2_2_res,2,0.511,149.6,0.958195,0.0,0.23,0.23,0.23,0.0,93.58,95.95,93.3,21.66,0.042,7.901,7.227,0.453,2.883,0.223,0.0,2.826,2.111,0.7891,0.00045,0.91,173.41846,157.810799
62_1,59_1_0_0_res,0,0.185,74.8,0.958199,0.0,0.0,0.2,0.2,0.0,0.0,78.09,74.83,22.32,0.043,5.582,2.556,0.484,2.94,0.0,0.74,2.562,1.693,0.6603,0.00046,0.82,147.479726,120.933376
62_1,59_1_0_1_res,0,0.185,74.8,0.958199,0.0,0.2,0.2,0.0,0.0,71.53,77.91,0.0,22.1,0.028,8.136,3.881,0.484,2.94,0.0,0.74,2.562,1.693,0.6603,0.00046,0.82,139.050614,114.021503
62_1,59_1_0_2_res,0,0.185,74.8,0.958199,0.2,0.0,0.0,0.2,77.74,0.0,0.0,74.57,23.53,0.009,11.745,4.886,0.484,2.94,0.0,0.74,2.562,1.693,0.6603,0.00046,0.82,173.903755,142.601079
62_1,59_1_0_3_res,0,0.185,74.8,0.958199,0.2,0.2,0.0,0.0,76.79,71.33,0.0,0.0,20.54,0.045,10.175,6.294,0.484,2.94,0.0,0.74,2.562,1.693,0.6603,0.00046,0.82,102.095862,83.718607
62_1,59_1_1_0_res,1,0.185,74.8,0.958199,0.2,0.0,0.0,0.2,86.06,0.0,0.0,83.53,23.91,0.064,4.87,2.993,0.484,2.94,0.0,0.0,2.562,1.693,0.6603,0.00046,0.82,186.319718,152.782168
62_1,59_1_1_1_res,1,0.185,74.8,0.958199,0.2,0.2,0.0,0.0,85.39,80.99,0.0,0.0,22.35,0.013,4.054,6.194,0.484,2.94,0.0,0.0,2.562,1.693,0.6603,0.00046,0.82,153.554211,125.914453
62_1,59_1_1_2_res,1,0.185,149.6,0.958199,0.0,0.2,0.2,0.2,0.0,81.17,86.54,83.92,23.33,0.036,5.153,5.756,0.484,2.94,0.0,0.0,2.562,1.693,0.6603,0.00046,0.82,151.535049,124.258741
62_1,59_1_2_0_res,2,0.518,74.8,0.958199,0.2,0.0,0.0,0.2,95.48,0.0,0.0,94.29,23.24,0.066,10.192,1.921,0.484,2.94,0.384,0.0,2.562,1.693,0.6603,0.00046,0.82,278.51497,228.382276
62_1,59_1_2_1_res,2,0.518,74.8,0.958199,0.2,0.2,0.0,0.0,95.07,93.14,0.0,0.0,23.04,0.064,9.134,3.832,0.484,2.94,0.384,0.0,2.562,1.693,0.6603,0.00046,0.82,268.464358,220.140774
62_1,59_1_2_2_res,2,0.518,149.6,0.521812,0.0,0.2,0.2,0.2,0.0,93.17,95.54,94.35,22.35,0.024,8.718,6.456,0.484,2.94,0.384,0.0,2.562,1.693,0.6603,0.00046,0.82,240.662538,197.343281
62_2,59_2_0_0_res,0,0.206,74.8,0.958202,0.0,0.0,0.11,0.11,0.0,0.0,78.11,75.91,22.31,0.06,5.187,3.479,0.418,1.598,0.0,3.019,2.64,1.428,0.3375,0.00038,0.95,115.4532,109.68054
62_2,59_2_0_1_res,0,0.206,74.8,0.958202,0.0,0.11,0.11,0.0,0.0,74.83,78.81,0.0,23.82,0.012,8.619,3.106,0.418,1.598,0.0,3.019,2.64,1.428,0.3375,0.00038,0.95,163.807546,155.617169
62_2,59_2_0_2_res,0,0.206,74.8,0.958202,0.11,0.0,0.0,0.11,77.87,0.0,0.0,74.24,22.58,0.051,2.629,2.173,0.418,1.598,0.0,3.019,2.64,1.428,0.3375,0.00038,0.95,151.205315,143.645049
62_2,59_2_0_3_res,0,0.206,74.8,0.958202,0.11,0.11,0.0,0.0,78.43,76.12,0.0,0.0,21.33,0.014,3.151,2.466,0.418,1.598,0.0,3.019,2.64,1.428,0.3375,0.00038,0.95,126.717397,120.381527
62_2,59_2_1_0_res,1,0.206,74.8,0.958202,0.11,0.0,0.0,0.11,86.0,0.0,0.0,83.21,21.27,0.019,9.707,3.586,0.418,1.598,0.0,0.0,2.64,1.428,0.3375,0.00038,0.95,94.880329,90.136312
62_2,59_2_1_1_res,1,0.206,74.8,0.958202,0.11,0.11,0.0,0.0,86.54,84.73,0.0,0.0,22.1,0.067,9.888,6.235,0.418,1.598,0.0,0.0,2.64,1.428,0.3375,0.00038,0.95,84.052911,79.850265
62_2,59_2_1_2_res,1,0.206,149.6,0.958202,0.0,0.11,0.11,0.11,0.0,83.97,87.44,84.65,22.31,0.058,8.023,7.835,0.418,1.598,0.0,0.0,2.64,1.428,0.3375,0.00038,0.95,76.572229,72.743618
62_2,59_2_2_0_res,2,0.539,74.8,0.958202,0.11,0.0,0.0,0.11,95.42,0.0,0.0,94.07,20.9,0.065,5.351,4.245,0.418,1.598,0.338,0.0,2.64,1.428,0.3375,0.00038,0.95,172.025921,163.424625
62_2,59_2_2_1_res,2,0.539,74.8,0.958202,0.11,0.11,0.0,0.0,95.54,94.54,0.0,0.0,20.31,0.026,11.835,7.386,0.418,1.598,0.338,0.0,2.64,1.428,0.3375,0.00038,0.95,146.836512,139.494687
62_2,59_2_2_2_res,2,0.539,149.6,0.521811,0.0,0.11,0.11,0.11,0.0,94.29,95.89,94.45,20.96,0.025,9.684,3.866,0.418,1.598,0.338,0.0,2.64,1.428,0.3375,0.00038,0.95,168.937911,160.491016
62_3,59_3_0_0_res,0,0.176,74.8,0.958508,0.24,0.24,0.0,0.0,78.39,76.33,0.0,0.0,23.14,0.054,5.691,2.311,0.345,2.917,0.0,0.753,2.549,2.075,0.4141,0.0003,0.84,162.972139,136.896597
62_3,59_3_0_1_res,0,0.176,74.8,0.958508,0.24,0.0,0.0,0.24,75.56,0.0,0.0,73.04,20.51,0.053,6.817,5.447,0.345,2.917,0.0,0.753,2.549,2.075,0.4141,0.0003,0.84,92.591354,77.776737
62_3,59_3_0_2_res,0,0.176,74.8,0.958508,0.0,0.24,0.24,0.0,0.0,74.45,78.94,0.0,23.04,0.065,8.752,1.794,0.345,2.917,0.0,0.753,2.549,2.075,0.4141,0.0003,0.84,133.613409,112.235264
62_3,59_3_0_3_res,0,0.176,74.8,0.958508,0.0,0.0,0.24,0.24,0.0,0.0,80.56,76.46,22.37,0.057,2.877,7.391,0.345,2.917,0.0,0.753,2.549,2.075,0.4141,0.0003,0.84,117.901949,99.037637
62_3,59_3_1_0_res,1,0.176,74.8,0.958508,0.24,0.24,0.0,0.0,86.37,84.81,0.0,0.0,20.25,0.062,8.208,1.794,0.345,2.917,0.0,0.0,2.549,2.075,0.4141,0.0003,0.84,94.32896,79.236326
62_3,59_3_1_1_res,1,0.176,74.8,0.958508,0.24,0.0,0.0,0.24,84.53,0.0,0.0,82.56,22.56,0.044,3.001,6.081,0.345,2.917,0.0,0.0,2.549,2.075,0.4141,0.0003,0.84,151.122344,126.942769
62_3,59_3_1_2_res,1,0.176,74.8,0.958508,0.0,0.24,0.24,0.0,0.0,83.43,86.77,0.0,22.08,0.053,11.998,3.786,0.345,2.917,0.0,0.0,2.549,2.075,0.4141,0.0003,0.84,103.424891,86.876908
62_3,59_3_1_3_res,1,0.176,74.8,0.958508,0.0,0.0,0.24,0.24,0.0,0.0,87.78,85.05,20.7,0.041,11.075,7.038,0.345,2.917,0.0,0.0,2.549,2.075,0.4141,0.0003,0.84,75.964359,63.810062
62_3,59_3_2_0_res,2,0.509,74.8,0.958508,0.0,0.24,0.24,0.0,0.0,94.11,95.64,0.0,21.52,0.059,7.187,2.523,0.345,2.917,0.395,0.0,2.549,2.075,0.4141,0.0003,0.84,195.724196,164.408325
62_3,59_3_2_1_res,2,0.509,74.8,0.958508,0.0,0.0,0.24,0.24,0.0,0.0,95.86,94.64,22.57,0.06,8.189,4.085,0.345,2.917,0.395,0.0,2.549,2.075,0.4141,0.0003,0.84,215.249802,180.809834
62_3,59_3_2_2_res,2,0.509,149.5,0.958508,0.24,0.24,0.0,0.24,95.23,94.61,0.0,93.76,20.59,0.066,8.32,2.111,0.345,2.917,0.395,0.0,2.549,2.075,0.4141,0.0003,0.84,186.816875,156.926175
